"source","destination","touch","frequency","duration","loc_home","loc_work","loc_school","loc_kindergarden","loc_transport","loc_leisure","loc_grandparents","loc_other","loc_missing","betweenHHmembers"
3825,3018574900004,1,1,4,0,1,0,NA,0,1,NA,0,0,0
3825,382500002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
3825,382500004,1,1,5,1,0,0,NA,0,0,NA,0,0,1
3825,3018574900005,0,3,2,0,0,1,NA,0,0,NA,0,0,0
3825,3018574900006,0,5,1,0,0,0,NA,1,0,NA,0,0,0
3825,3018574900007,1,2,5,0,1,0,NA,1,0,NA,1,0,0
3825,3018574900008,0,4,2,0,0,0,NA,0,0,NA,1,0,0
3825,3018574900009,0,5,1,0,0,0,NA,0,0,NA,1,0,0
3825,3018574900010,0,5,1,0,0,0,NA,0,0,NA,1,0,0
3825,3018574900011,0,2,2,0,1,0,NA,0,0,NA,0,0,0
3825,3018574900012,0,2,2,0,1,0,NA,0,0,NA,0,0,0
3825,382500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
3825,382500003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
4793,479300001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
4793,3018574900013,0,3,3,0,0,0,NA,0,1,NA,0,0,0
4793,3018574900014,0,5,1,0,0,0,NA,0,0,NA,1,0,0
4793,479300003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
4793,479300002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
4793,3018574900015,0,3,4,0,0,0,NA,1,0,NA,0,0,0
4793,3018574900016,1,3,4,0,0,0,NA,0,1,NA,0,0,0
4845,484500002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
4845,3018574900017,0,4,3,0,0,0,NA,0,0,NA,1,0,0
4845,3018574900018,1,3,3,0,0,0,NA,0,0,NA,1,0,0
4845,3018574900019,1,3,3,0,0,0,NA,0,0,NA,1,0,0
4845,484500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
4845,3018574900020,1,3,3,0,0,0,NA,0,1,NA,0,0,0
4845,3018574900021,1,3,3,0,0,0,NA,0,1,NA,0,0,0
4845,3018574900022,1,3,5,0,0,0,NA,0,1,NA,0,0,0
4845,3018574900023,0,4,1,0,0,0,NA,0,0,NA,1,0,0
4845,3018574900024,0,5,1,0,0,0,NA,0,0,NA,1,0,0
4845,3018574900025,0,4,1,0,0,0,NA,0,0,NA,1,0,0
4845,3018574900026,0,5,1,0,0,0,NA,0,0,NA,1,0,0
13427,3018574900027,0,NA,NA,0,0,0,NA,1,0,NA,0,0,0
13427,3018574900028,0,NA,NA,0,0,0,NA,1,0,NA,0,0,0
13427,3018574900029,0,NA,NA,0,0,0,NA,1,0,NA,0,0,0
13427,3018574900030,0,NA,NA,0,0,0,NA,1,0,NA,0,0,0
15907,1590700001,1,1,5,1,0,0,NA,0,1,NA,0,0,1
15907,3018574900031,0,5,1,0,0,0,NA,0,1,NA,0,0,0
15907,1590700002,1,1,5,1,0,0,NA,1,1,NA,1,0,1
15907,3018574900032,0,4,1,0,0,0,NA,0,0,NA,1,0,0
15907,3018574900033,0,4,1,0,0,0,NA,0,0,NA,1,0,0
15907,3018574900034,0,4,1,0,0,0,NA,0,0,NA,1,0,0
15907,3018574900035,1,4,2,0,0,0,NA,0,1,NA,0,0,0
15907,3018574900036,0,5,1,0,0,0,NA,0,1,NA,0,0,0
15907,1590700003,1,1,4,1,0,0,NA,1,1,NA,0,0,1
15907,3018574900037,0,4,1,0,0,0,NA,1,0,NA,0,0,0
119730,11973000003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
119730,3018574900038,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900039,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900040,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900041,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,11973000002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
119730,11973000001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
119730,3018574900042,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900043,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900044,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900045,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900046,0,1,5,0,1,0,NA,0,0,NA,0,0,0
119730,3018574900047,0,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,12053700001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
120537,3018574900048,0,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900049,0,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900050,0,1,3,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900051,0,1,3,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900052,0,1,4,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900053,NA,1,3,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900054,0,4,3,1,0,0,NA,0,0,NA,0,0,0
120537,12053700003,0,1,4,1,0,0,NA,0,0,NA,0,0,1
120537,12053700002,0,1,4,1,0,0,NA,0,0,NA,0,0,1
120537,3018574900055,0,2,2,0,0,0,NA,1,0,NA,0,0,0
120537,3018574900056,0,2,2,0,0,0,NA,1,0,NA,0,0,0
120537,3018574900057,0,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900058,1,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900059,1,1,5,0,1,0,NA,0,0,NA,0,0,0
120537,3018574900060,0,1,5,0,1,0,NA,0,0,NA,0,0,0
135807,13580700003,0,1,5,1,0,0,NA,0,0,NA,0,0,1
135807,3018574900061,0,1,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900062,0,2,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900063,0,3,3,1,0,0,NA,0,0,NA,0,0,0
135807,3018574900064,0,3,3,1,0,0,NA,0,0,NA,0,0,0
135807,3018574900065,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900066,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900067,1,3,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900068,1,3,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900069,1,3,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900070,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,13580700002,0,1,5,1,0,0,NA,0,0,NA,0,0,1
135807,3018574900071,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900072,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,3018574900073,1,2,2,0,0,0,NA,0,0,NA,1,0,0
135807,13580700001,0,1,4,1,0,0,NA,0,0,NA,0,0,1
135807,3018574900074,0,1,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900075,0,2,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900076,0,2,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900077,0,2,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900078,0,1,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900079,0,2,5,0,1,0,NA,0,0,NA,0,0,0
135807,3018574900080,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,14973300003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
149733,3018574900081,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900082,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900083,1,1,4,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900084,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900085,1,1,4,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900086,1,1,4,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900087,1,1,4,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900088,1,2,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900089,1,3,3,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900090,1,2,2,0,1,0,NA,0,0,NA,0,0,0
149733,14973300002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
149733,3018574900091,1,4,2,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900092,1,3,3,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900093,1,2,3,0,0,0,NA,0,1,NA,0,0,0
149733,3018574900094,1,2,3,0,0,0,NA,0,0,NA,1,0,0
149733,3018574900095,0,5,2,0,0,0,NA,0,0,NA,1,0,0
149733,3018574900096,0,5,2,0,0,0,NA,0,0,NA,1,0,0
149733,14973300001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
149733,3018574900097,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900098,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900099,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900100,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900101,1,1,5,0,1,0,NA,0,0,NA,0,0,0
149733,3018574900102,1,1,5,0,1,0,NA,0,0,NA,0,0,0
154610,15461000001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
154610,3018574900103,0,5,1,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900104,0,5,1,0,0,0,NA,0,0,NA,1,0,0
154610,15461000002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
154610,15461000003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
154610,3018574900105,0,2,1,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900106,0,1,1,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900107,0,2,1,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900108,1,3,3,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900109,0,5,1,0,0,0,NA,0,0,NA,1,0,0
154610,3018574900110,0,5,1,0,0,0,NA,0,0,NA,1,0,0
180147,18014700003,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
180147,18014700002,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
180147,18014700001,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
180147,3018574900111,1,4,3,0,0,0,NA,0,1,NA,0,0,0
180147,3018574900112,0,2,2,1,0,0,NA,0,0,NA,0,0,0
190034,19003400001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
190034,19003400002,1,1,3,1,0,0,NA,0,0,NA,0,0,1
207475,20747500003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
207475,3018574900113,1,3,4,0,0,0,NA,0,1,NA,0,0,0
207475,3018574900114,1,3,4,0,0,0,NA,0,1,NA,0,0,0
207475,3018574900115,1,3,4,0,0,0,NA,0,1,NA,0,0,0
207475,20747500002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
207475,20747500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
207475,3018574900116,1,2,5,0,0,0,NA,0,0,NA,0,1,0
207475,3018574900117,1,2,5,0,0,0,NA,0,0,NA,1,0,0
207475,3018574900118,1,2,2,0,0,0,NA,0,1,NA,0,0,0
207475,3018574900119,1,2,4,0,0,0,NA,0,1,NA,0,0,0
207475,3018574900120,1,2,4,0,0,0,NA,0,1,NA,0,0,0
207475,3018574900121,1,3,4,0,0,0,NA,0,1,NA,0,0,0
213625,21362500001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
213625,21362500003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
213625,21362500002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
213625,3018574900122,0,1,5,0,1,0,NA,0,0,NA,0,0,0
213625,3018574900123,0,1,5,0,1,0,NA,0,0,NA,0,0,0
213625,3018574900124,0,1,5,0,1,0,NA,0,0,NA,0,0,0
213625,3018574900125,0,1,5,0,1,0,NA,0,0,NA,0,0,0
213625,3018574900126,0,2,5,0,1,0,NA,0,0,NA,0,0,0
215529,3018574900127,0,1,5,0,1,0,NA,0,0,NA,0,0,0
215529,3018574900128,0,2,3,0,1,0,NA,0,0,NA,0,0,0
215529,3018574900129,1,1,1,0,1,0,NA,0,0,NA,0,0,0
215529,3018574900130,0,5,3,0,0,0,NA,0,1,NA,0,0,0
215529,21552900001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
215529,21552900004,1,1,4,1,0,0,NA,0,0,NA,0,0,1
215529,21552900003,1,1,4,1,0,0,NA,0,0,NA,0,0,1
221758,22175800001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
221758,22175800002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
221758,22175800003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
221758,3018574900131,0,1,4,0,1,0,NA,0,0,NA,0,0,0
221758,3018574900132,0,4,2,0,0,0,NA,0,1,NA,0,0,0
221758,3018574900133,0,5,2,0,0,0,NA,0,1,NA,0,0,0
255230,25523000001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
255230,3018574900134,0,NA,NA,0,0,1,NA,0,0,NA,0,0,0
255230,3018574900135,0,NA,NA,0,0,1,NA,0,0,NA,0,0,0
255230,3018574900136,1,NA,NA,0,0,1,NA,0,0,NA,0,0,0
255230,3018574900137,0,4,2,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900138,0,NA,NA,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900139,0,4,1,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900140,0,4,2,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900141,0,4,1,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900142,0,4,1,0,0,0,NA,0,0,NA,1,0,0
255230,3018574900143,0,2,1,0,0,0,NA,0,0,NA,1,0,0
255230,25523000005,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
255230,3018574900144,0,2,3,0,1,0,NA,0,0,NA,0,0,0
255230,3018574900145,0,2,3,0,1,0,NA,0,0,NA,0,0,0
255230,3018574900146,0,2,1,0,1,0,NA,0,0,NA,0,0,0
255230,3018574900147,0,4,2,0,1,0,NA,0,0,NA,0,0,0
255230,25523000004,1,1,NA,1,0,0,NA,0,0,NA,0,0,1
255230,25523000003,NA,NA,NA,1,0,0,NA,0,0,NA,0,0,1
255230,3018574900148,0,2,NA,0,0,0,NA,0,0,NA,0,1,0
255230,3018574900149,0,2,NA,0,0,0,NA,0,0,NA,0,1,0
255230,3018574900150,0,2,2,0,0,1,NA,0,0,NA,0,0,0
255230,3018574900151,0,NA,1,0,0,1,NA,0,0,NA,0,0,0
255230,3018574900152,0,NA,NA,0,0,1,NA,0,0,NA,0,0,0
272791,27279100001,1,1,5,1,0,0,NA,0,1,NA,0,0,1
272791,27279100004,1,1,5,1,0,0,NA,0,1,NA,0,0,1
272791,27279100002,1,2,3,1,0,0,NA,0,1,NA,0,0,1
272791,27279100003,0,1,3,1,0,0,NA,0,1,NA,0,0,1
274046,27404600001,1,1,5,1,0,0,NA,0,0,NA,0,0,1
274046,3018574900153,0,1,5,0,1,0,NA,0,0,NA,0,0,0
274046,3018574900154,0,5,1,0,0,0,NA,1,0,NA,0,0,0
274046,3018574900155,0,2,4,0,0,0,NA,0,1,NA,0,0,0
274046,3018574900156,1,5,3,0,1,0,NA,0,0,NA,0,0,0
274046,3018574900157,0,3,1,0,0,0,NA,1,0,NA,0,0,0
274046,3018574900158,0,5,1,0,0,0,NA,1,0,NA,0,0,0
274046,3018574900159,0,2,3,0,0,0,NA,0,1,NA,0,0,0
274046,3018574900160,0,3,2,0,0,0,NA,0,1,NA,0,0,0
274046,3018574900161,0,2,1,0,0,0,NA,0,0,NA,1,0,0
274046,3018574900162,0,2,1,0,0,0,NA,0,0,NA,1,0,0
274046,27404600002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
274046,3018574900163,0,3,1,0,0,1,NA,0,0,NA,0,0,0
274046,3018574900164,0,5,1,0,0,0,NA,0,0,NA,1,0,0
274046,27404600003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
274046,3018574900165,0,3,1,0,0,0,NA,1,0,NA,0,0,0
274046,3018574900166,0,2,2,0,0,1,NA,0,0,NA,0,0,0
274046,3018574900167,0,3,1,0,0,0,NA,0,0,NA,1,0,0
274046,3018574900168,0,1,5,0,1,0,NA,0,0,NA,0,0,0
274046,3018574900169,1,1,5,0,1,0,NA,0,1,NA,0,0,0
274046,3018574900170,1,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,28515200003,1,1,5,1,0,0,NA,0,0,NA,0,0,1
285152,3018574900171,0,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900172,0,1,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900173,0,5,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900174,0,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900175,0,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900176,1,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900177,1,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900178,1,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900179,1,2,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900180,1,2,1,0,1,0,NA,0,0,NA,0,0,0
285152,28515200002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
285152,3018574900181,1,1,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900182,1,1,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900183,1,1,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900184,1,1,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900185,1,1,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900186,1,1,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900187,1,1,3,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900188,0,1,2,0,0,1,NA,0,0,NA,0,0,0
285152,3018574900189,0,1,2,0,0,1,NA,0,0,NA,0,0,0
285152,3018574900190,0,1,1,0,0,1,NA,0,0,NA,0,0,0
285152,28515200001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
285152,3018574900191,0,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900192,1,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900193,1,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900194,0,1,5,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900195,0,3,2,0,1,0,NA,0,0,NA,0,0,0
285152,3018574900196,0,3,2,0,1,0,NA,0,0,NA,0,0,0
293473,29347300001,1,1,4,1,0,0,NA,0,0,NA,0,0,1
293473,3018574900197,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900198,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900199,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900200,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900201,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900202,0,2,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900203,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900204,0,1,5,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900205,0,1,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900206,0,2,4,0,1,0,NA,0,0,NA,0,0,0
293473,29347300002,1,1,4,1,0,0,NA,0,0,NA,0,0,1
293473,3018574900207,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900208,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900209,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900210,0,1,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900211,0,1,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900212,0,1,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900213,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900214,0,1,4,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900215,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900216,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900217,0,2,3,1,0,0,NA,0,0,NA,0,0,0
293473,3018574900218,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900219,0,1,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900220,0,2,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900221,0,2,3,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900222,0,2,3,1,0,0,NA,0,0,NA,0,0,0
293473,3018574900223,0,3,2,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900224,0,3,2,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900225,0,3,2,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900226,0,3,2,0,1,0,NA,0,0,NA,0,0,0
293473,3018574900227,0,2,1,0,1,0,NA,0,0,NA,0,0,0
318752,31875200003,1,1,5,1,1,0,NA,0,0,NA,0,0,1
318752,31875200001,1,1,5,1,1,0,NA,0,0,NA,0,0,1
318752,31875200002,1,1,5,1,1,0,NA,0,0,NA,0,0,1
318752,3018574900228,0,2,2,0,1,0,NA,0,0,NA,0,0,0
318752,3018574900229,1,3,3,1,0,0,NA,0,0,NA,0,0,0
318752,3018574900230,0,4,2,0,0,0,NA,0,1,NA,0,0,0
339803,33980300001,1,1,5,1,0,0,NA,1,0,NA,0,0,1
339803,3018574900231,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900232,1,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900233,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900234,0,4,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900235,NA,5,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900236,NA,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900237,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900238,1,3,3,0,1,0,NA,0,0,NA,0,0,0
339803,3018574900239,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900240,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,33980300002,1,1,5,1,0,0,NA,0,0,NA,0,0,1
339803,3018574900241,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900242,0,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900243,0,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900244,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900245,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900246,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900247,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900248,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900249,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900250,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900251,NA,3,4,0,1,0,NA,0,0,NA,0,0,0
339803,3018574900252,0,NA,NA,0,0,0,NA,0,0,NA,0,1,0
339803,3018574900253,1,3,3,0,0,0,NA,1,0,NA,1,0,0
339803,3018574900254,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900255,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900256,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900257,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900258,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900259,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900260,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900261,1,3,4,0,0,0,NA,1,0,NA,1,0,0
339803,3018574900262,NA,2,2,0,1,0,NA,0,0,NA,0,0,0
339803,3018574900263,0,3,2,0,0,0,NA,1,0,NA,1,0,0
339803,3018574900264,1,3,2,0,0,0,NA,1,0,NA,1,0,0
339803,3018574900265,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900266,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900267,0,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900268,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900269,0,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900270,0,2,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900271,0,2,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900272,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900273,0,4,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900274,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900275,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900276,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900277,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900278,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900279,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900280,0,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900281,0,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900282,1,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900283,1,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900284,0,4,1,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900285,1,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900286,1,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900287,1,2,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900288,1,2,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900289,1,2,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900290,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900291,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900292,1,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900293,1,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900294,0,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900295,0,1,2,0,0,0,NA,1,0,NA,0,0,0
339803,3018574900296,0,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900297,0,3,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900298,0,4,3,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900299,0,4,NA,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900300,0,4,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900301,0,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900302,0,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900303,0,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900304,1,3,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900305,0,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900306,0,1,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900307,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900308,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900309,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900310,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900311,1,2,4,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900312,0,3,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900313,0,NA,2,0,0,0,NA,0,0,NA,1,0,0
339803,3018574900314,1,NA,3,0,0,0,NA,0,0,NA,1,0,0
